-6.2271 -12.83281
-6.574711 -12.57094
-6.806431 -12.45454
-7.35795 -12.48637
-7.79304 -12.48442
-8.112181 -12.54151
-8.40279 -12.7732
-8.4321 -13.09252
-8.34426 -13.49722
-7.909471 -13.64413
-7.471321 -13.70125
-7.358191 -14.11003
-6.95127 -14.16805
-6.628561 -14.10517
-6.45855 -14.31172
-6.34059 -14.57278
-6.34206 -14.97916
-6.15777 -15.18382
-6.03219 -14.87494
-5.9565 -14.43916
-5.903251 -14.73007
-5.97381 -15.14731
-5.958331 -15.583
-5.72253 -15.709
-5.34153 -15.6556
-5.28633 -15.27439
-5.3961 -14.71192
-5.595631 -14.05858
-5.285641 -14.51185
-5.197471 -14.85718
-5.159791 -15.12949
-4.869841 -15.23755
-4.613191 -15.00244
-4.559911 -14.47534
-4.760371 -14.14912
-4.94013 -14.02324
-4.870861 -13.91452
-4.652881 -14.16847
-4.45188 -14.40229
-4.196581 -14.38603
-3.959641 -14.11261
-3.99837 -13.75141
-4.342891 -13.67965
-4.65015 -13.67617
-4.779571 -13.51357
-4.688041 -13.11418
-4.342501 -12.82459
-4.12467 -12.66103
-3.9429 -12.40708
-3.670351 -12.02605
-3.4347 -11.66272
-3.235861 -11.22676
-3.14988 -10.7722
-3.057901 -10.22842
-3.036421 -9.030463
-3.001501 -8.159684
-3.125011 -7.650014
-3.310051 -7.324844
-3.47238 -6.816014
-3.453991 -6.289694
-3.47136 -5.745164
-3.396241 -5.037734
-3.289681 -4.420154
-3.236161 -4.093394
-3.23523 -3.512654
-3.144661 -3.167855
-2.92572 -2.842949
-2.69148 -2.676749
-2.42115 -2.564105
-2.05662 -2.385803
-1.656541 -2.169338
-1.25715 -1.951727
-0.8749204 -1.821965
-0.5865905 -1.952045
-0.4584002 -2.205653
-0.4418104 -2.496326
-0.3669305 -2.913383
-0.2759404 -3.367244
-0.2413206 -3.821174
-0.1868703 -4.383914
-0.1139402 -4.746884
-0.02379036 -5.073764
0.06968355 -5.454404
0.1397185 -5.926754
0.2112477 -6.362684
0.3241227 -6.833894
0.4112484 -7.469954
0.5588307 -7.941194
0.7033706 -8.522174
0.8388686 -8.921564
0.8216157 -9.228884
0.7016547 -9.774044
0.4106426 -10.42684
0.1960917 -10.77385
-0.03921032 -11.11894
-0.2951403 -11.55352
-0.6561906 -12.09925
-0.9843004 -12.64297
-1.238611 -13.06042
-1.6569 -13.54987
-1.945771 -13.95013
-2.127391 -14.25934
-2.34627 -14.43958
-2.70909 -14.40157
-3.14484 -14.34655
-3.61758 -14.32945
-3.76065 -14.42209
-3.868711 -14.6392
-3.872071 -14.87416
-4.015861 -15.03922
-4.23507 -15.14833
-3.980431 -15.45745
-3.581011 -15.60253
-3.217231 -15.72757
-2.83707 -15.89314
-2.527651 -16.03654
-2.29179 -16.16386
-2.03706 -16.3622
-1.78389 -16.49129
-1.47579 -16.63681
-1.292821 -16.78024
-1.130161 -16.92661
-0.9849305 -16.92626
-0.8941505 -16.67216
-0.7854905 -16.5248
-0.4220705 -16.4912
-0.0415504 -16.3634
0.06769466 -16.01875
-0.02337027 -15.78424
-0.3870003 -15.67561
-0.6032705 -15.54622
-0.8208303 -15.34681
-0.9120004 -15.09304
-0.8755803 -14.87554
-0.6406202 -14.60224
-0.3502805 -14.36644
-0.1329904 -14.07547
0.06901765 -13.85953
0.2505596 -13.60594
0.4319994 -13.44181
0.5753064 -13.16836
0.8291936 -12.84154
1.047588 -12.53335
1.283754 -12.22495
1.464363 -11.98843
1.645491 -11.69797
1.863816 -11.26252
1.990605 -11.04469
2.154624 -10.68193
2.279523 -10.42726
2.444907 -9.919844
2.482386 -9.375404
2.500581 -8.849024
2.536866 -8.431514
2.53695 -7.959524
2.483661 -7.450725
2.338887 -7.051095
2.06547 -6.416384
1.882641 -5.854094
1.810587 -5.509124
1.663827 -4.964984
1.539246 -4.492334
1.338168 -3.839324
1.207086 -3.332264
1.084566 -2.895302
0.9205675 -2.459915
0.7923057 -2.115605
0.6486416 -1.788197
0.5201457 -1.496867
0.7577336 -1.116854
1.139496 -0.8816898
1.574229 -0.5717905
2.081796 -0.2983122
2.483505 -0.08483249
3.008682 0.2077242
3.535773 0.4783602
3.969429 0.6825312
4.496394 0.8993802
4.914042 1.007731
5.404323 1.115956
6.09399 1.079122
6.49332 1.061512
6.85617 1.006849
7.29039 0.6964453
7.67262 0.4074072
8.05599 0.1190802
8.34492 -0.2269269
8.70792 -0.4812108
8.94408 -0.8985348
9.14046 -1.173632
9.41544 -1.479758
9.65199 -1.860536
9.93903 -2.262944
10.17798 -2.514254
10.37715 -2.768699
10.57659 -3.077192
10.70337 -3.421094
10.55934 -3.639974
10.0692 -3.858374
9.8883 -3.877304
9.70641 -3.948884
9.254129 -4.169684
8.99799 -4.292414
8.76285 -4.366904
8.4003 -4.549874
7.90875 -4.746164
7.564199 -4.928204
7.256519 -5.056964
6.85572 -5.272334
6.5112 -5.527154
6.23997 -5.890994
5.856462 -6.324884
5.514933 -6.835184
5.240922 -7.324274
5.114412 -7.633064
4.968663 -8.014034
4.874802 -8.504204
4.894455 -9.157993
5.022972 -9.611354
5.132583 -9.974113
5.309154 -10.39414
5.475821 -10.70101
5.676963 -11.04517
5.750774 -11.3716
5.856147 -11.81638
6.03828 -12.22573
6.22284 -12.58741
6.38295 -13.00612
6.54669 -13.44163
6.71187 -13.85821
