-38.61537 -1.564766
-38.86605 -1.559606
-38.99916 -1.569896
-39.25044 -1.577426
-39.41763 -1.560536
-39.65076 -1.573766
-39.81687 -1.542506
-39.9174 -1.445126
-39.8187 -1.300751
-39.60081 -1.299818
-39.26718 -1.265162
-39.01647 -1.26725
-38.73279 -1.253201
-38.44824 -1.242629
-38.14749 -1.242191
-37.87971 -1.23365
-37.49562 -1.20944
-37.2279 -1.216115
-36.87726 -1.19384
-36.54297 -1.208186
-36.24213 -1.211996
-35.7909 -1.221788
-35.47326 -1.208669
-35.18922 -1.225004
-34.85496 -1.225643
-34.6044 -1.224887
-34.31969 -1.219286
-33.98571 -1.189742
-33.66833 -1.207901
-33.38424 -1.213769
-33.06669 -1.210634
-32.79789 -1.217897
-32.5149 -1.163237
-32.31432 -1.145705
-32.0472 -1.105742
-31.66281 -1.114484
-31.26135 -1.115858
-30.96084 -1.093463
-30.64332 -1.074911
-30.35919 -1.07609
-29.99109 -1.052993
-29.72409 -1.081076
-29.45754 -1.087352
-29.23971 -1.08923
-28.98873 -1.077773
-28.60434 -1.075229
-28.43781 -1.071041
-28.28679 -1.059083
-28.08624 -1.05278
-27.83556 -1.059374
-27.65169 -1.060946
-27.43443 -1.058474
-27.11685 -1.059269
-26.76591 -1.080062
-26.53194 -1.065248
-26.2311 -1.06892
-26.04726 -1.075331
-25.67958 -1.080161
-25.41216 -1.07855
-25.17792 -1.081499
-24.84393 -1.060214
-24.59349 -1.065065
-24.22557 -1.081076
-24.05844 -1.085483
-23.87616 -1.091984
-23.70795 -1.088318
-23.54034 -1.069559
-23.32305 -1.059635
-23.13921 -1.079288
-22.97208 -1.071449
-22.8384 -1.07138
-22.68798 -1.086071
-22.57098 -1.077668
-22.45398 -1.066475
-22.3203 -1.081796
-21.8859 -1.079912
-21.50136 -1.078334
-21.25065 -1.095815
-20.96655 -1.095995
-20.69913 -1.086716
-20.39829 -1.104833
-20.09748 -1.092026
-19.83006 -1.09274
-19.42872 -1.095653
-19.06128 -1.062425
-18.74376 -1.059056
-18.37605 -1.043756
-18.02433 -1.049378
-17.74104 -1.007537
-17.33979 -0.9944209
-16.95528 -0.9798948
-16.48758 -0.9571337
-16.1031 -0.9395028
-15.76875 -0.9448758
-15.41787 -0.9252378
-15.06678 -0.927344
-14.86701 -0.9189018
-14.63235 -0.9357318
-14.46507 -0.9243289
-14.28114 -0.9453889
-14.08082 -0.9262158
-13.83044 -0.931271
-13.54606 -0.941672
-13.24445 -0.9397699
-12.92763 -0.9023596
-12.61009 -0.9063977
-12.35939 -0.9084707
-12.07527 -0.909284
-11.72462 -0.8879987
-11.49014 -0.8725907
-11.18949 -0.8925289
-10.93909 -0.9017028
-10.50358 -0.8830878
-10.27028 -0.9050747
-10.05328 -0.9040638
-9.735464 -0.8990537
-9.517776 -0.8874978
-9.317642 -0.905171
-9.183939 -0.9140238
-9.01623 -0.904622
-8.882057 -0.9296507
-8.769783 -0.8888808
-8.665112 -0.7942039
-8.531639 -0.7485617
-8.315721 -0.7222248
-8.065017 -0.650093
-7.896506 -0.6501409
-7.644146 -0.6052698
-7.344896 -0.6535848
-7.076756 -0.6859459
-6.773966 -0.7511359
-6.543477 -0.8594209
-6.409586 -0.9242748
-6.225086 -0.9325877
-5.974826 -0.9557089
-5.707407 -0.9793097
-5.490386 -0.949916
-5.256896 -0.9539689
-5.072577 -0.9428149
-4.855286 -0.9539207
-4.637096 -0.9639798
-4.254266 -0.9347478
-4.019486 -0.9430939
-3.813056 -0.877175
-3.789056 -0.7251078
-3.758727 -0.5415767
-3.775796 -0.3066169
-3.733197 -0.07447076
-3.669056 0.1104702
-3.583106 0.2423712
-3.476396 0.4067532
-3.317337 0.4906212
-3.134696 0.5101632
-2.955417 0.3710412
-2.766236 0.2271882
-2.594576 -0.03529382
-2.395076 -0.2220259
-2.278646 -0.4221438
-2.087546 -0.6631907
-1.960526 -0.8233939
-1.816016 -1.015286
-1.664276 -1.244426
-1.525706 -1.395803
-1.402226 -1.442774
-1.361277 -1.276688
-1.394846 -1.143242
-1.398626 -0.9426857
-1.411406 -0.7421299
-1.389146 -0.5578219
-1.419987 -0.3249948
-1.438646 -0.1416528
-1.466696 0.1266462
-1.482896 0.3609222
-1.471947 0.5622103
-1.506206 0.7286052
-1.485686 0.9152592
