-30.02445 5.230726
-30.02445 -0.4478989
-29.76679 -2.67721
-29.02575 -4.124819
-20.34009 -9.329321
18.12497 -9.191454
27.60336 -5.572428
29.22331 -4.262686
29.60245 -3.194212
29.67138 -1.298532
30.52724 -0.2894821
30.96593 -0.9597034
32.17233 -0.9353352
30.58816 1.684633
29.46706 2.3183
27.66355 2.64732
18.03881 2.613461
12.69643 3.216631
14.28191 4.095537
15.00572 5.095076
21.26146 5.077843
21.77846 4.595308
25.17345 4.629774
25.74216 5.095076
40.70079 5.095076
40.75249 4.888277
41.39875 4.914125
41.51077 5.08646
41.76927 5.129545
42.01054 5.749949
41.95883 6.301418
41.49353 6.904591
40.58878 6.947674
40.23549 6.594387
25.79386 6.663321
25.17345 7.283726
21.67506 7.300961
21.26146 6.939056
15.00572 6.990757
13.47194 8.541767
6.182192 9.179405
6.096025 9.817043
6.544092 10.11001
6.371756 10.59255
3.786739 10.59255
3.269735 10.12724
2.235729 10.47191
0.9087524 10.17895
-16.6349 10.33405
-18.27208 10.11001
-20.44349 8.024763
-18.80631 5.801647
-9.431316 4.371273
-8.776445 3.613003
-17.56551 5.284645
