-4.580472 -3.945412
-5.592972 -2.57383
-5.592844 -0.1830492
-5.592716 2.207733
-5.455344 2.265309
-5.387612 2.293107
-5.32426 2.317805
-5.264331 2.339679
-5.206865 2.359005
-5.150906 2.37606
-5.095494 2.39112
-5.039673 2.404462
-4.982484 2.416361
-4.922969 2.427093
-4.860169 2.436936
-4.817759 2.441987
-4.767187 2.446079
-4.71034 2.449194
-4.649103 2.451316
-4.585361 2.452425
-4.521 2.452506
-4.457905 2.45154
-4.397963 2.44951
-4.343059 2.446399
-4.295078 2.442188
-4.225186 2.433313
-4.152973 2.421694
-4.079179 2.407526
-4.004545 2.391006
-3.929813 2.372328
-3.855722 2.351688
-3.783015 2.329283
-3.712433 2.305308
-3.644715 2.279958
-3.580604 2.25343
-3.467972 2.204334
-3.472096 0.6185336
-3.476221 -0.967267
-2.852952 -0.967267
-2.229684 -0.967267
-2.23632 -0.2397671
-2.237398 -0.1164465
-2.238431 0.01181316
-2.239403 0.14257
-2.240302 0.2733827
-2.241112 0.4018106
-2.241818 0.525413
-2.242406 0.641747
-2.242861 0.748373
-2.243168 0.8428488
-2.243313 0.9227328
-2.243669 1.357733
-2.95275 1.942733
-3.661832 2.527733
-3.662402 3.167749
-3.662972 3.807765
-2.505456 4.965249
-1.34794 6.122733
-1.285833 6.122733
-1.223726 6.122733
-1.003219 5.922733
-0.7827129 5.722733
-0.009118557 5.722733
0.7644749 5.722733
1.01204 5.923145
1.259606 6.123557
1.327499 6.120645
1.395393 6.117733
2.501283 4.963572
3.607174 3.809412
3.604601 3.169207
3.602028 2.529002
2.910207 1.958366
2.218387 1.387733
2.217707 0.1851559
2.217028 -1.017421
2.829528 -1.014844
3.442028 -1.012267
3.442028 0.5977325
3.442028 2.207733
3.562028 2.259839
3.65716 2.299294
3.749986 2.333932
3.841234 2.363906
3.931633 2.38937
4.021912 2.410476
4.1128 2.427377
4.205028 2.440226
4.299321 2.449176
4.396412 2.454379
4.497028 2.45599
4.595788 2.453939
4.694448 2.448084
4.792716 2.43848
4.890306 2.425184
4.986925 2.408253
5.082287 2.387743
5.176102 2.363711
5.26808 2.336212
5.357932 2.305304
5.445368 2.271043
5.461355 2.264379
5.477242 2.257764
5.492773 2.251304
5.507684 2.245109
5.521711 2.239286
5.534601 2.233943
5.546086 2.229189
5.555911 2.225132
5.563811 2.22188
5.569528 2.21954
5.597028 2.208348
5.596605 -0.2119589
5.596183 -2.632267
4.567923 -3.972267
3.539662 -5.312267
3.493345 -5.315315
3.447028 -5.318364
3.447028 -3.807815
3.447028 -2.297267
2.832028 -2.297267
2.217028 -2.297267
2.217028 -3.062267
2.217028 -3.827267
1.992028 -3.827267
1.939119 -3.827341
1.894974 -3.827594
1.858841 -3.828079
1.829968 -3.82884
1.807601 -3.829932
1.790988 -3.8314
1.779377 -3.833296
1.772015 -3.835668
1.768149 -3.838567
1.767028 -3.842041
1.768003 -3.845481
1.771302 -3.8484
1.777489 -3.850854
1.787129 -3.852896
1.800784 -3.854581
1.819019 -3.855963
1.842396 -3.857095
1.87148 -3.858033
1.906832 -3.85883
1.949019 -3.859541
2.131011 -3.862267
2.644313 -4.587267
3.157614 -5.312267
-0.004330158 -5.314783
-0.5155101 -5.315137
-1.001177 -5.315373
-1.454683 -5.315493
-1.869378 -5.3155
-2.238616 -5.315397
-2.555746 -5.315187
-2.814122 -5.314873
-3.007093 -5.314459
-3.128013 -5.313947
-3.170233 -5.31334
-3.143389 -5.27211
-3.068851 -5.161705
-2.958372 -4.999286
-2.823706 -4.802008
-2.676607 -4.587033
-2.528829 -4.371519
-2.392125 -4.172627
-2.27825 -4.007514
-2.198957 -3.893342
-2.165999 -3.847267
-2.163146 -3.846414
-2.156353 -3.845518
-2.145964 -3.844595
-2.132327 -3.843663
-2.115785 -3.842741
-2.096684 -3.841844
-2.075369 -3.840992
-2.052186 -3.840202
-2.02748 -3.839492
-2.001595 -3.838878
-1.962525 -3.837985
-1.930349 -3.83706
-1.904431 -3.836025
-1.88414 -3.834799
-1.86884 -3.833299
-1.857899 -3.831446
-1.850682 -3.829159
-1.846556 -3.826355
-1.844886 -3.822957
-1.845039 -3.818878
-1.84661 -3.814835
-1.850139 -3.811461
-1.856391 -3.808683
-1.866131 -3.806425
-1.880122 -3.804609
-1.899129 -3.803163
-1.923916 -3.80201
-1.955247 -3.801074
-1.993888 -3.800279
-2.040601 -3.799551
-2.232972 -3.796835
-2.232972 -3.027051
-2.232972 -2.257267
-2.852972 -2.257267
-3.472972 -2.257267
-3.472972 -3.787267
-3.472972 -5.317267
-3.520472 -5.317132
-3.567972 -5.316993
